lead_id,user_id,assignment_ts,assignment_date,lead_source,call_center,region,car_segment,lead_channel,user_tenure_bucket,price_bucket,assignment_hour,assignment_weekday,is_weekend,user_active_days_30d,user_age_days,prior_assignments_30d,seller_inventory_count,seller_response_rate_30d,item_price_log,car_age_years,mileage_km_log,item_views_1d,item_views_3d,item_views_7d,item_views_14d,item_views_30d,item_views_90d,item_favorites_1d,item_favorites_3d,item_favorites_7d,item_favorites_14d,item_favorites_30d,item_favorites_90d,detail_expands_1d,detail_expands_3d,detail_expands_7d,detail_expands_14d,detail_expands_30d,detail_expands_90d,photo_swipes_1d,photo_swipes_3d,photo_swipes_7d,photo_swipes_14d,photo_swipes_30d,photo_swipes_90d,seller_page_views_1d,seller_page_views_3d,seller_page_views_7d,seller_page_views_14d,seller_page_views_30d,seller_page_views_90d,search_views_1d,search_views_3d,search_views_7d,search_views_14d,search_views_30d,search_views_90d,query_refinements_1d,query_refinements_3d,query_refinements_7d,query_refinements_14d,query_refinements_30d,query_refinements_90d,similar_item_clicks_1d,similar_item_clicks_3d,similar_item_clicks_7d,similar_item_clicks_14d,similar_item_clicks_30d,similar_item_clicks_90d,saved_search_matches_1d,saved_search_matches_3d,saved_search_matches_7d,saved_search_matches_14d,saved_search_matches_30d,saved_search_matches_90d,user_contacts_1d,user_contacts_3d,user_contacts_7d,user_contacts_14d,user_contacts_30d,user_contacts_90d,chat_opens_1d,chat_opens_3d,chat_opens_7d,chat_opens_14d,chat_opens_30d,chat_opens_90d,call_clicks_1d,call_clicks_3d,call_clicks_7d,call_clicks_14d,call_clicks_30d,call_clicks_90d,leadgen_prev_assigned_1d,leadgen_prev_assigned_3d,leadgen_prev_assigned_7d,leadgen_prev_assigned_14d,leadgen_prev_assigned_30d,leadgen_prev_assigned_90d,leadgen_prev_answered_1d,leadgen_prev_answered_3d,leadgen_prev_answered_7d,leadgen_prev_answered_14d,leadgen_prev_answered_30d,leadgen_prev_answered_90d,leadgen_prev_positive_1d,leadgen_prev_positive_3d,leadgen_prev_positive_7d,leadgen_prev_positive_14d,leadgen_prev_positive_30d,leadgen_prev_positive_90d,active_days_auto_1d,active_days_auto_3d,active_days_auto_7d,active_days_auto_14d,active_days_auto_30d,active_days_auto_90d,target
lead_31f1c8187c438c30,user_0010091,2026-04-09 17:36:00,2026-04-09,Model,voxys,west,standard,partner,warm,mid,17.0,3.0,0.0,17.0,42.0,1.0,5.0,0.315118,12.432529,3.802,10.445831,1.0,6.0,7.0,22.0,43.0,139.0,1.0,,0.0,1.0,3.0,21.0,0.0,0.0,0.0,2.0,8.0,29.0,4.0,2.0,6.0,14.0,11.0,67.0,,2.0,1.9314396983695956,0.9591105547281302,1.8958378840920493,10.0,2.0,1.0,12.0,15.0,27.0,87.0,0.0,1.0,1.0,4.0,6.0,23.0,0.0,0.0,2.0,3.0,11.0,21.0,0.0,0.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,4.0,6.0,0.0,2.0,1.0,,3.0,5.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,22.0,0
lead_a6472449246e6a3c,user_0010092,2026-04-09 13:53:00,2026-04-09,CRM,voxys,east,standard,web,loyal,low,13.0,3.0,0.0,9.0,1448.0,1.0,1.0,0.503612,12.559118,7.731,11.614232,1.0,3.0,8.0,12.0,22.0,71.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,6.0,7.0,10.0,50.0,0.0,0.0,1.077868908023301,0.8622973740220634,0.7717948417213282,4.0,0.0,1.0,3.0,10.0,18.0,,0.0,1.0,0.0,2.0,4.0,11.0,0.0,0.0,2.0,3.0,6.0,12.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,10.0,0
lead_d7b15e76acc9f77f,user_0010093,2026-04-12 16:14:00,2026-04-12,CRM,external,north,standard,web,new,low,16.0,6.0,1.0,11.0,694.0,0.0,24.0,0.508187,12.815728,11.138,11.473298,1.0,2.0,13.0,9.0,38.0,113.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,2.0,16.0,0.0,1.0,6.0,15.0,24.0,57.0,,1.0,0.9834336821207627,1.0324581931288381,0.8859551170839572,8.0,0.0,5.0,6.0,14.0,,71.0,0.0,0.0,2.0,2.0,3.0,13.0,0.0,0.0,2.0,4.0,4.0,33.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,1.0,1.0,3.0,7.0,,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,15.0,0
lead_1945b91a2a93b8fd,user_0010094,2026-04-12 13:18:00,2026-04-12,Model,external,west,standard,retargeting,loyal,mid,13.0,6.0,1.0,15.0,543.0,0.0,3.0,0.212587,13.181654,3.493,11.744148,1.0,7.0,15.0,10.0,34.0,121.0,0.0,0.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,3.0,2.0,17.0,0.0,3.0,4.0,,18.0,53.0,1.0,0.0,1.114262273372957,0.9340826215697813,3.050658526191893,7.0,1.0,4.0,8.0,10.0,15.0,67.0,0.0,0.0,1.0,2.0,6.0,17.0,1.0,1.0,1.0,1.0,12.0,17.0,1.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,0
lead_be1be0097539a123,user_0010095,2026-04-17 10:58:00,2026-04-17,Model,external,west,standard,app,warm,low,10.0,4.0,0.0,19.0,81.0,2.0,3.0,0.490609,11.912899,10.145,11.799975,2.0,6.0,11.0,37.0,49.0,150.0,0.0,0.0,2.0,3.0,2.0,17.0,0.0,1.0,3.0,5.0,7.0,22.0,1.0,2.0,6.0,8.0,28.0,68.0,0.0,1.0,,0.0,2.8798599996002316,9.0,4.0,2.0,10.0,5.0,40.0,95.0,0.0,0.0,4.0,,6.0,18.0,1.0,1.0,3.0,6.0,8.0,27.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,3.0,7.0,17.0,1.0,1.0,0.0,1.0,5.0,12.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,11.0,16.0,1
lead_27ad972e64eb46e1,user_0010096,2026-04-12 17:32:00,2026-04-12,CRM,voxys,south,standard,app,warm,low,17.0,6.0,1.0,10.0,378.0,0.0,3.0,0.680602,12.429622,8.79,10.840504,1.0,1.0,7.0,6.0,15.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,,1.0,3.0,10.0,13.0,0.0,0.0,0.0,1.0920252075682726,1.9868869600524186,2.0,1.0,2.0,1.0,2.0,3.0,20.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,1
lead_15ed0178b9f8c41e,user_0010098,2026-04-16 14:18:00,2026-04-16,Model,external,east,budget,partner,new,mid,14.0,3.0,0.0,11.0,975.0,1.0,22.0,0.679065,12.5932,4.595,11.592712,0.0,5.0,13.0,16.0,31.0,105.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,14.0,1.0,0.0,5.0,7.0,9.0,46.0,0.0,0.0,1.033308322097713,0.87271690032776,1.0325833061054694,7.0,0.0,3.0,4.0,,29.0,59.0,0.0,0.0,,1.0,6.0,17.0,1.0,0.0,3.0,3.0,3.0,21.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,2.0,5.0,25.0,1
lead_daa961c4419d3b76,user_0010099,2026-04-15 13:19:00,2026-04-15,Model,voxys,west,budget,retargeting,new,mid,13.0,2.0,0.0,12.0,137.0,0.0,4.0,0.476517,13.830714,6.833,10.296708,0.0,1.0,4.0,9.0,15.0,84.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,11.0,12.0,0.0,1.0,3.0,4.0,16.0,32.0,0.0,1.0,0.0,0.0,2.5052118291926897,5.0,0.0,1.0,2.0,5.0,16.0,53.0,0.0,0.0,2.0,1.0,3.0,10.0,0.0,0.0,1.0,3.0,8.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,2.0,10.0,0
lead_ea6aa2d3a8ff588f,user_0010102,2026-04-21 14:27:00,2026-04-21,Model,voxys,east,standard,web,warm,mid,14.0,1.0,0.0,11.0,399.0,0.0,7.0,0.297821,12.686797,6.333,11.379499,0.0,3.0,3.0,5.0,19.0,53.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,10.0,0.0,1.0,3.0,4.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,9.0,29.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,1
lead_c097c554b57699ba,user_0010104,2026-04-09 14:34:00,2026-04-09,CRM,external,central,budget,web,warm,low,14.0,3.0,0.0,3.0,297.0,1.0,2.0,0.522967,12.493371,5.077,11.757942,2.0,1.0,4.0,8.0,23.0,68.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,4.0,3.0,13.0,2.0,2.0,2.0,3.0,12.0,42.0,0.0,,0.9990283927909903,0.0,1.9094615835134323,10.0,0.0,1.0,5.0,5.0,17.0,36.0,0.0,0.0,1.0,3.0,3.0,8.0,0.0,0.0,1.0,1.0,6.0,12.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,12.0,0
lead_7c7685dc02a077bc,user_0010105,2026-04-14 11:26:00,2026-04-14,Perf,external,west,premium,app,loyal,high,11.0,1.0,0.0,13.0,785.0,0.0,5.0,0.229911,14.168249,1.766,10.487683,2.0,1.0,14.0,10.0,34.0,99.0,0.0,0.0,0.0,3.0,2.0,9.0,0.0,1.0,1.0,1.0,3.0,11.0,1.0,4.0,4.0,10.0,14.0,50.0,0.0,0.0,1.1101156910642245,0.0,5.568032387406589,9.0,1.0,2.0,,9.0,26.0,56.0,,0.0,2.0,4.0,4.0,15.0,1.0,,4.0,5.0,5.0,21.0,0.0,,0.0,1.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,16.0,0
lead_5174c90adee00079,user_0010106,2026-04-07 17:37:00,2026-04-07,Perf,voxys,east,standard,partner,warm,mid,17.0,1.0,0.0,7.0,1069.0,0.0,10.0,0.390248,13.146644,5.13,10.490545,0.0,0.0,3.0,4.0,8.0,26.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,,2.0,5.0,4.0,18.0,0.0,0.0,0.0,0.0,0.9568948499870442,2.0,0.0,1.0,2.0,4.0,3.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0
lead_7fba651e56020f69,user_0010108,2026-04-11 14:34:00,2026-04-11,Model,external,north,standard,web,warm,low,14.0,5.0,1.0,13.0,337.0,1.0,4.0,0.540821,11.407682,8.978,11.173454,1.0,,1.0,11.0,20.0,43.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,,1.0,0.0,9.0,0.0,1.0,3.0,3.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,12.0,21.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,,10.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0
lead_460209a2034be1b4,user_0010109,2026-04-12 14:01:00,2026-04-12,Perf,external,central,premium,retargeting,new,mid,14.0,6.0,1.0,2.0,167.0,0.0,58.0,0.613895,12.623513,6.149,11.025355,1.0,,2.0,9.0,22.0,49.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,27.0,0.0,0.0,0.0,2.140127337251468,1.1831137753467917,2.0,0.0,0.0,1.0,6.0,12.0,31.0,0.0,0.0,3.0,2.0,1.0,6.0,0.0,2.0,1.0,0.0,2.0,11.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,0
lead_fa3e8fc6c7ecf4a7,user_0010110,2026-04-18 15:40:00,2026-04-18,CRM,external,central,standard,partner,loyal,low,15.0,5.0,1.0,13.0,886.0,1.0,5.0,0.396934,12.351958,8.93,11.540963,1.0,4.0,7.0,5.0,21.0,80.0,0.0,0.0,2.0,0.0,,11.0,,1.0,2.0,0.0,2.0,10.0,0.0,3.0,3.0,6.0,6.0,47.0,0.0,,0.0,1.8811232184355469,,3.0,0.0,3.0,4.0,7.0,18.0,51.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,,0.0,3.0,4.0,28.0,1.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,14.0,0
lead_9c0559f589e9e687,user_0010111,2026-04-22 16:49:00,2026-04-22,Perf,external,north,standard,app,loyal,high,16.0,2.0,0.0,8.0,151.0,1.0,63.0,0.227279,13.439155,0.0,11.142428,1.0,2.0,3.0,11.0,13.0,65.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,2.0,6.0,9.0,31.0,0.0,1.0,0.0,0.0,1.0976376474141984,0.0,0.0,1.0,2.0,9.0,9.0,24.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0
lead_cd8aa140ae9923ce,user_0010112,2026-04-07 17:33:00,2026-04-07,CRM,external,west,premium,retargeting,new,mid,17.0,1.0,0.0,17.0,517.0,2.0,48.0,0.433616,13.142393,4.334,11.413899,2.0,4.0,10.0,19.0,27.0,95.0,0.0,0.0,1.0,3.0,4.0,9.0,0.0,0.0,2.0,3.0,1.0,19.0,0.0,1.0,0.0,11.0,18.0,40.0,0.0,1.0,0.9925485667115518,0.0,2.028176728410872,6.0,1.0,2.0,4.0,13.0,18.0,61.0,0.0,2.0,0.0,1.0,4.0,23.0,0.0,1.0,2.0,2.0,10.0,26.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,,0.0,0.0,0.0,5.0,0.0,,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,1.0,3.0,9.0,0
lead_7abddf7c85968d58,user_0010115,2026-04-17 15:07:00,2026-04-17,Model,external,east,standard,web,loyal,mid,15.0,4.0,0.0,8.0,229.0,1.0,44.0,0.586795,12.95908,4.935,11.138719,0.0,0.0,1.0,5.0,3.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,3.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.8654752205276617,5.0,0.0,0.0,3.0,4.0,7.0,16.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,1.0,1
lead_33a8fb13c1a5df63,user_0010116,2026-04-16 15:44:00,2026-04-16,Model,voxys,east,standard,web,warm,mid,15.0,3.0,0.0,20.0,617.0,2.0,4.0,0.443652,13.383479,0.0,10.798067,2.0,,11.0,22.0,46.0,,0.0,0.0,0.0,2.0,0.0,10.0,1.0,2.0,2.0,3.0,7.0,10.0,1.0,0.0,3.0,16.0,29.0,63.0,1.0,0.0,0.0,0.8715094472651277,0.9151810586123945,8.0,1.0,1.0,4.0,14.0,38.0,89.0,0.0,0.0,2.0,3.0,5.0,24.0,1.0,1.0,1.0,3.0,,22.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,19.0,1
lead_0b074b65f992c2ed,user_0010117,2026-04-13 09:00:00,2026-04-13,CRM,voxys,south,budget,app,new,low,9.0,0.0,0.0,10.0,314.0,1.0,19.0,0.290271,12.602152,9.025,11.152373,0.0,0.0,4.0,8.0,9.0,42.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,1.0,2.0,8.0,32.0,0.0,0.0,0.0,0.0,,3.0,0.0,2.0,4.0,5.0,8.0,,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,11.0,0
lead_04fc9c0c79f44071,user_0010118,2026-04-12 15:51:00,2026-04-12,CRM,external,central,budget,partner,warm,mid,15.0,6.0,1.0,7.0,1832.0,0.0,1.0,0.662552,13.214038,5.514,10.407236,2.0,3.0,4.0,8.0,27.0,67.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,9.0,12.0,0.0,2.0,4.0,6.0,21.0,36.0,0.0,0.0,0.0,0.0,2.396978386298099,4.0,1.0,2.0,3.0,9.0,21.0,47.0,0.0,0.0,1.0,1.0,4.0,,0.0,1.0,0.0,3.0,5.0,17.0,0.0,0.0,0.0,,1.0,5.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0
lead_b903d20c94cf93aa,user_0010119,2026-04-14 13:30:00,2026-04-14,Perf,external,central,commercial,partner,loyal,low,13.0,1.0,0.0,7.0,86.0,1.0,1.0,0.088462,12.300547,6.748,10.876073,0.0,0.0,1.0,1.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,15.0,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0
lead_b8ea0d5294514a0b,user_0010121,2026-04-16 17:43:00,2026-04-16,CRM,voxys,north,premium,app,new,low,17.0,3.0,0.0,16.0,14.0,0.0,1.0,,12.575158,6.016,10.739776,1.0,1.0,9.0,11.0,,72.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,1.0,1.0,1.0,3.0,7.0,0.0,1.0,2.0,5.0,8.0,38.0,0.0,0.0,0.0,0.0,1.0347147482753425,4.0,0.0,5.0,2.0,7.0,13.0,30.0,0.0,0.0,2.0,2.0,3.0,19.0,1.0,0.0,1.0,3.0,5.0,14.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0
lead_3d6363ccda358562,user_0010122,2026-04-22 11:59:00,2026-04-22,CRM,external,central,standard,app,new,mid,11.0,2.0,0.0,18.0,165.0,0.0,15.0,0.263722,12.676073,6.526,10.10413,1.0,12.0,19.0,30.0,66.0,187.0,0.0,2.0,3.0,3.0,4.0,25.0,0.0,1.0,3.0,5.0,9.0,18.0,1.0,3.0,5.0,16.0,38.0,97.0,0.0,1.0,,0.0,5.917354772254952,18.0,1.0,2.0,12.0,22.0,26.0,127.0,0.0,0.0,1.0,3.0,6.0,27.0,0.0,0.0,6.0,8.0,12.0,37.0,0.0,1.0,4.0,,5.0,13.0,0.0,1.0,2.0,1.0,5.0,13.0,0.0,0.0,1.0,0.0,4.0,21.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,,0
lead_a7f6374dfeac0622,user_0010124,2026-04-20 09:04:00,2026-04-20,Perf,external,central,budget,web,warm,low,9.0,0.0,0.0,13.0,1441.0,1.0,1.0,0.158226,12.187932,3.681,11.371117,1.0,4.0,13.0,34.0,54.0,153.0,0.0,1.0,0.0,0.0,7.0,14.0,0.0,0.0,2.0,1.0,2.0,27.0,0.0,3.0,5.0,12.0,27.0,80.0,0.0,0.0,0.0,3.0885831268701747,1.029157841830702,11.0,1.0,3.0,5.0,12.0,36.0,109.0,0.0,3.0,3.0,5.0,4.0,26.0,0.0,0.0,0.0,4.0,6.0,21.0,0.0,0.0,3.0,1.0,1.0,11.0,0.0,0.0,1.0,2.0,3.0,13.0,0.0,0.0,1.0,2.0,,9.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,3.0,8.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,17.0,0
lead_bc98c11bdf2c3b27,user_0010125,2026-04-20 15:42:00,2026-04-20,Model,voxys,east,commercial,app,new,high,15.0,0.0,0.0,22.0,82.0,0.0,53.0,0.73423,13.637637,1.391,10.391694,3.0,8.0,14.0,48.0,86.0,275.0,0.0,2.0,1.0,5.0,5.0,21.0,1.0,0.0,2.0,1.0,15.0,27.0,0.0,2.0,6.0,15.0,27.0,100.0,0.0,1.0,0.0,1.7314224587788072,5.691856656250773,12.0,1.0,6.0,15.0,17.0,33.0,140.0,0.0,0.0,1.0,3.0,19.0,26.0,3.0,1.0,3.0,10.0,18.0,44.0,,1.0,2.0,0.0,2.0,13.0,0.0,0.0,,3.0,8.0,11.0,0.0,2.0,0.0,2.0,8.0,9.0,0.0,0.0,3.0,4.0,3.0,13.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,11.0,32.0,1
